191	195	1
191	975	1
191	1097	1
191	1122	1
191	1160	1
191	1171	1
191	1309	1
191	1491	1
191	1492	1
191	1534	1
191	1553	1
191	1754	1
191	2047	1
191	2107	1
191	2140	1
192	234	1
192	237	1
192	238	1
192	239	1
192	270	1
192	415	1
192	436	1
192	513	1
192	671	1
192	740	1
192	1178	1
192	1182	1
192	1326	1
192	1904	1
192	1931	1
192	1985	1
192	2142	1
194	195	1
194	211	1
194	293	1
194	781	1
194	975	1
194	1097	1
194	1160	1
194	1309	1
194	1393	1
194	1491	1
194	1492	1
194	1534	1
194	1539	1
194	1553	1
194	1798	1
194	1822	1
194	1867	1
194	2023	1
194	2047	1
194	2107	1
194	2140	1
195	975	1
195	1097	1
195	1309	1
195	1491	1
195	1492	1
195	1534	1
195	1553	1
195	1822	1
198	353	1
198	400	1
198	492	1
198	791	1
198	1020	1
198	1122	1
198	1124	1
198	1125	1
198	1145	1
198	1295	1
198	1579	1
198	1630	1
198	1712	1
198	2089	1
200	253	1
200	354	1
200	371	1
200	471	1
200	652	1
200	1029	1
200	1141	1
200	1279	1
200	1512	1
200	1516	1
200	1577	1
200	1613	1
200	1691	1
200	1696	1
200	1713	1
200	1767	1
200	1800	1
200	1848	1
200	1909	1
200	2022	1
202	228	1
202	252	1
202	492	1
202	579	1
202	800	1
202	1037	1
202	1107	1
202	1125	1
202	1543	1
202	1630	1
202	1699	1
202	2033	1
207	738	1
207	755	1
207	1058	1
207	1288	1
207	1643	1
207	1958	1
207	2057	1
209	313	1
209	421	1
209	618	1
209	728	1
209	789	1
209	790	1
209	921	1
211	1630	1
211	2033	1
211	2038	1
216	527	1
217	1195	1
217	1368	1
218	1163	1
222	268	1
222	293	1
222	579	1
222	856	1
222	950	1
222	967	1
222	1034	1
222	1093	1
222	1144	1
222	1167	1
222	1328	1
222	1484	1
222	1622	1
222	1688	1
222	1947	1
223	1274	1
223	1410	1
227	1310	1
227	1464	1
228	252	1
228	882	1
228	1251	1
228	1451	1
228	1543	1
228	1699	1
229	1302	1
229	1655	1
229	1888	1
234	700	1
235	487	1
238	700	1
238	1182	1
238	1904	1
239	700	1
248	1261	1
248	1554	1
248	1574	1
248	2017	1
252	392	1
252	800	1
252	801	1
252	802	1
252	805	1
252	882	1
252	1107	1
252	1200	1
252	1251	1
252	1451	1
252	1543	1
252	1699	1
253	435	1
253	473	1
253	534	1
253	572	1
253	652	1
253	706	1
253	707	1
253	770	1
253	810	1
253	828	1
253	1029	1
253	1141	1
253	1249	1
253	1278	1
253	1279	1
253	1512	1
253	1567	1
253	1577	1
253	1613	1
253	1691	1
253	1696	1
253	1713	1
253	1767	1
253	1800	1
253	1848	1
253	1880	1
253	1892	1
253	1909	1
253	1930	1
253	1982	1
253	2022	1
253	2078	1
253	2094	1
259	273	1
259	1101	1
259	1154	1
259	1273	1
259	1509	1
259	1595	1
259	1742	1
259	1755	1
259	1772	1
259	1813	1
259	1841	1
259	1876	1
259	1913	1
259	1961	1
259	2053	1
259	2058	1
259	2107	1
263	804	1
263	2113	1
267	353	1
267	1037	1
267	1678	1
267	2038	1
268	950	1
268	967	1
268	1034	1
268	1093	1
268	1167	1
268	1328	1
268	1484	1
268	1688	1
268	1947	1
269	973	1
269	1027	1
269	1969	1
269	2141	1
270	1182	1
270	1904	1
273	422	1
273	591	1
273	688	1
273	689	1
273	1101	1
273	1385	1
273	1414	1
273	1502	1
273	1509	1
273	1515	1
273	1571	1
273	1595	1
273	1772	1
273	1807	1
273	1841	1
273	1876	1
273	1913	1
273	1961	1
273	2053	1
273	2058	1
273	2107	1
282	438	1
282	973	1
282	1033	1
282	1138	1
282	1552	1
282	1729	1
282	1917	1
282	2054	1
282	2141	1
288	313	1
288	397	1
288	794	1
288	914	1
288	1165	1
293	354	1
293	433	1
293	443	1
293	504	1
293	539	1
293	579	1
293	583	1
293	615	1
293	690	1
293	721	1
293	781	1
293	790	1
293	834	1
293	936	1
293	1006	1
293	1034	1
293	1096	1
293	1116	1
293	1141	1
293	1144	1
293	1153	1
293	1171	1
293	1310	1
293	1337	1
293	1424	1
293	1484	1
293	1487	1
293	1492	1
293	1501	1
293	1502	1
293	1509	1
293	1622	1
293	1649	1
293	2062	1
293	2107	1
302	303	1
303	631	1
303	779	1
303	835	1
309	420	1
309	488	1
313	414	1
313	443	1
313	452	1
313	468	1
313	491	1
313	546	1
313	579	1
313	683	1
313	689	1
313	950	1
313	1034	1
313	1064	1
313	1157	1
313	1167	1
313	1221	1
313	1484	1
313	1492	1
313	1648	1
313	1961	1
315	391	1
315	468	1
315	583	1
315	1005	1
315	1165	1
315	1612	1
315	1768	1
321	656	1
327	1022	1
327	1147	1
327	1165	1
327	1917	1
327	2141	1
328	352	1
328	369	1
328	492	1
328	582	1
328	946	1
328	1621	1
335	352	1
335	441	1
335	682	1
335	683	1
335	817	1
335	838	1
335	973	1
335	1165	1
342	344	1
342	400	1
342	813	1
344	400	1
344	463	1
344	579	1
344	837	1
344	847	1
344	1108	1
344	1416	1
352	375	1
352	463	1
352	537	1
352	550	1
352	582	1
352	708	1
352	772	1
352	822	1
352	837	1
352	946	1
352	971	1
352	1500	1
352	1630	1
352	1721	1
352	1723	1
352	1725	1
352	1726	1
352	1732	1
352	1808	1
352	1887	1
352	2033	1
352	2050	1
352	2071	1
352	2098	1
353	392	1
353	492	1
353	601	1
353	731	1
353	801	1
353	802	1
353	805	1
353	806	1
353	807	1
353	968	1
353	1020	1
353	1037	1
353	1122	1
353	1124	1
353	1125	1
353	1127	1
353	1426	1
353	1542	1
353	1630	1
353	1712	1
353	1735	1
353	1828	1
353	2025	1
353	2050	1
354	369	1
354	383	1
354	384	1
354	403	1
354	405	1
354	441	1
354	579	1
354	583	1
354	652	1
354	856	1
354	888	1
354	921	1
354	1034	1
354	1093	1
354	1484	1
354	2141	1
355	657	1
355	658	1
355	1063	1
359	518	1
359	950	1
359	1196	1
359	1221	1
359	1487	1
359	1575	1
369	433	1
369	1586	1
371	473	1
371	1037	1
371	1141	1
371	1487	1
371	1512	1
371	1982	1
371	2078	1
371	2144	1
375	405	1
375	579	1
375	971	1
375	1500	1
375	2126	1
383	384	1
383	403	1
383	405	1
383	579	1
383	615	1
383	676	1
383	711	1
383	856	1
383	866	1
383	1087	1
383	1134	1
383	1487	1
383	1491	1
383	1649	1
383	1916	1
384	405	1
384	551	1
384	579	1
384	856	1
384	866	1
384	946	1
384	1087	1
384	1134	1
384	1649	1
384	1916	1
391	579	1
391	583	1
391	682	1
391	1320	1
392	720	1
392	750	1
392	800	1
392	1125	1
392	1175	1
392	1453	1
395	639	1
395	722	1
395	970	1
395	1108	1
395	1942	1
397	914	1
400	405	1
400	463	1
400	633	1
400	720	1
400	772	1
400	813	1
400	816	1
400	822	1
400	823	1
400	837	1
400	971	1
400	1339	1
400	1357	1
400	1416	1
400	1911	1
403	504	1
403	553	1
403	657	1
403	721	1
405	506	1
405	551	1
405	579	1
405	662	1
405	676	1
405	688	1
405	689	1
405	690	1
405	788	1
405	818	1
405	856	1
405	1006	1
405	1085	1
405	1496	1
405	1509	1
405	1649	1
406	432	1
406	508	1
406	622	1
406	623	1
406	838	1
414	486	1
414	1034	1
414	1312	1
414	1484	1
415	700	1
420	1266	1
420	1649	1
421	483	1
421	484	1
421	512	1
421	558	1
421	567	1
421	618	1
421	644	1
421	660	1
421	694	1
421	725	1
421	789	1
421	790	1
421	808	1
421	820	1
421	994	1
421	1100	1
421	1159	1
421	1252	1
421	1336	1
421	1631	1
421	1667	1
421	1798	1
421	1867	1
421	1934	1
421	2023	1
422	591	1
422	686	1
422	1034	1
422	1037	1
422	1630	1
422	1653	1
422	1678	1
426	1343	1
426	1452	1
426	1776	1
426	2066	1
432	459	1
432	838	1
432	942	1
432	979	1
433	492	1
433	540	1
433	571	1
433	585	1
433	629	1
433	630	1
433	631	1
433	684	1
433	772	1
433	775	1
433	791	1
433	793	1
433	796	1
433	809	1
433	813	1
433	817	1
433	823	1
433	834	1
433	835	1
433	886	1
433	913	1
433	915	1
433	937	1
433	946	1
433	971	1
433	1049	1
433	1654	1
433	1669	1
435	473	1
435	534	1
435	572	1
435	706	1
435	707	1
435	719	1
435	770	1
435	810	1
435	828	1
435	2053	1
436	513	1
436	671	1
436	700	1
436	740	1
438	838	1
438	973	1
438	994	1
438	1027	1
438	1033	1
438	1138	1
438	1552	1
438	2141	1
441	463	1
441	487	1
441	550	1
441	603	1
441	897	1
441	904	1
441	921	1
441	924	1
441	1034	1
441	1143	1
441	1402	1
441	2005	1
441	2053	1
441	2062	1
441	2141	1
443	452	1
443	473	1
443	519	1
443	520	1
443	558	1
443	673	1
443	891	1
443	921	1
443	975	1
443	1130	1
443	1131	1
443	1133	1
443	1135	1
443	1136	1
443	1143	1
443	1160	1
443	1171	1
443	1203	1
443	1223	1
443	1248	1
446	482	1
446	483	1
446	484	1
446	485	1
446	509	1
446	510	1
446	511	1
446	512	1
446	618	1
446	660	1
446	661	1
446	694	1
446	763	1
446	1629	1
446	1631	1
446	2018	1
452	468	1
452	673	1
452	818	1
452	975	1
452	1130	1
452	1131	1
452	1133	1
452	1171	1
452	1223	1
452	1248	1
452	1822	1
452	2060	1
459	508	1
459	550	1
459	622	1
459	623	1
459	838	1
459	979	1
459	1052	1
459	1531	1
463	487	1
463	813	1
463	921	1
463	1153	1
468	579	1
468	583	1
468	846	1
468	1034	1
468	1041	1
468	1224	1
468	1370	1
471	652	1
471	1029	1
471	1129	1
471	1141	1
471	1249	1
471	1278	1
471	1512	1
471	1567	1
471	1613	1
471	1691	1
471	1696	1
471	1713	1
471	1767	1
471	1800	1
471	1848	1
471	1880	1
471	1909	1
471	1982	1
471	2022	1
471	2078	1
471	2094	1
473	487	1
473	519	1
473	520	1
473	534	1
473	546	1
473	558	1
473	572	1
473	579	1
473	683	1
473	689	1
473	706	1
473	707	1
473	719	1
473	770	1
473	810	1
473	828	1
473	891	1
473	946	1
473	1029	1
473	1141	1
473	1379	1
473	1492	1
473	1691	1
473	1767	1
473	1776	1
473	1828	1
473	2053	1
473	2118	1
475	550	1
475	672	1
475	2005	1
475	2062	1
476	544	1
476	545	1
476	546	1
476	662	1
476	1082	1
476	1719	1
482	483	1
482	484	1
482	485	1
482	509	1
482	510	1
482	511	1
482	512	1
482	567	1
482	660	1
482	661	1
482	694	1
482	728	1
482	763	1
482	790	1
482	994	1
482	1629	1
482	2018	1
483	484	1
483	485	1
483	509	1
483	510	1
483	511	1
483	512	1
483	567	1
483	618	1
483	660	1
483	661	1
483	694	1
483	728	1
483	763	1
483	789	1
483	790	1
483	808	1
483	846	1
483	994	1
483	1041	1
483	1100	1
483	1629	1
483	1631	1
483	2018	1
483	2037	1
484	485	1
484	509	1
484	510	1
484	583	1
484	618	1
484	660	1
484	661	1
484	763	1
484	789	1
484	1629	1
484	1631	1
485	487	1
485	492	1
485	509	1
485	510	1
485	511	1
485	512	1
485	660	1
485	661	1
485	763	1
485	1041	1
485	1629	1
486	1312	1
487	729	1
487	846	1
487	897	1
487	904	1
487	921	1
487	924	1
487	1041	1
487	1143	1
487	1377	1
487	2005	1
487	2062	1
487	2128	1
487	2141	1
490	1250	1
490	1558	1
490	1844	1
491	1001	1
491	1034	1
491	1484	1
492	537	1
492	708	1
492	805	1
492	839	1
492	887	1
492	899	1
492	997	1
492	1020	1
492	1037	1
492	1115	1
492	1122	1
492	1125	1
492	1140	1
492	1173	1
492	1174	1
492	1316	1
492	1621	1
492	1630	1
492	1775	1
492	2012	1
492	2033	1
504	553	1
504	579	1
504	721	1
504	866	1
508	550	1
508	622	1
508	623	1
508	838	1
508	942	1
508	979	1
508	1043	1
508	1531	1
509	510	1
509	661	1
509	763	1
509	1629	1
510	511	1
510	512	1
510	660	1
510	661	1
510	763	1
510	790	1
510	1629	1
510	2018	1
511	512	1
511	660	1
511	661	1
511	1629	1
512	567	1
512	618	1
512	660	1
512	661	1
512	789	1
512	790	1
512	1629	1
513	671	1
513	700	1
513	1182	1
513	1985	1
518	1034	1
518	1157	1
518	1221	1
519	520	1
519	539	1
519	558	1
519	673	1
520	558	1
520	891	1
527	641	1
527	745	1
534	706	1
534	707	1
534	719	1
534	810	1
534	828	1
534	1767	1
534	2053	1
537	708	1
537	2050	1
539	682	1
539	698	1
539	699	1
539	1050	1
539	1051	1
539	1276	1
544	545	1
544	546	1
544	662	1
544	818	1
544	856	1
544	1082	1
544	1719	1
544	1885	1
544	2060	1
545	546	1
545	662	1
545	818	1
545	856	1
545	971	1
545	1082	1
545	1630	1
546	662	1
546	818	1
546	856	1
546	1043	1
546	1082	1
546	1086	1
546	1885	1
546	2060	1
546	2141	1
550	579	1
550	667	1
550	672	1
550	846	1
550	894	1
550	917	1
550	1034	1
550	1116	1
550	1245	1
550	1487	1
550	1491	1
550	1501	1
550	1595	1
550	1954	1
550	2005	1
550	2053	1
550	2058	1
550	2062	1
550	2107	1
551	818	1
551	935	1
551	1006	1
551	1344	1
551	1348	1
551	1633	1
553	721	1
558	707	1
558	891	1
558	1029	1
558	1350	1
558	1586	1
558	2118	1
567	618	1
567	644	1
567	660	1
567	728	1
567	789	1
567	790	1
567	808	1
567	994	1
567	1086	1
567	1100	1
567	1159	1
567	1631	1
567	2051	1
571	629	1
571	684	1
571	779	1
571	795	1
571	830	1
571	834	1
571	835	1
571	913	1
572	810	1
579	585	1
579	595	1
579	615	1
579	627	1
579	630	1
579	631	1
579	676	1
579	689	1
579	690	1
579	711	1
579	721	1
579	786	1
579	798	1
579	921	1
579	936	1
579	946	1
579	950	1
579	1006	1
579	1085	1
579	1086	1
579	1134	1
579	1162	1
579	1167	1
579	1267	1
579	1414	1
579	1465	1
579	1484	1
579	1487	1
579	1496	1
579	1502	1
579	1612	1
579	1648	1
579	1649	1
579	1654	1
579	1719	1
579	1880	1
579	1912	1
579	2051	1
579	2053	1
582	776	1
582	823	1
582	887	1
582	998	1
582	1037	1
582	1115	1
582	1316	1
582	1350	1
582	1500	1
582	1606	1
582	1630	1
582	1734	1
582	1775	1
582	1825	1
582	1971	1
582	2033	1
582	2050	1
582	2126	1
583	1005	1
583	1034	1
583	1044	1
583	1162	1
583	1487	1
585	631	1
585	779	1
585	795	1
585	830	1
585	913	1
585	937	1
585	971	1
585	1654	1
591	1405	1
591	1653	1
591	1678	1
595	615	1
595	711	1
595	721	1
595	725	1
595	726	1
601	1678	1
601	2033	1
601	2038	1
603	921	1
603	973	1
603	1402	1
608	683	1
608	696	1
608	731	1
608	888	1
608	916	1
608	917	1
608	1586	1
608	1816	1
608	1977	1
615	711	1
615	721	1
615	726	1
615	771	1
615	1037	1
618	644	1
618	660	1
618	694	1
618	789	1
618	790	1
618	808	1
618	994	1
618	1100	1
618	1159	1
618	1631	1
622	749	1
622	838	1
622	942	1
622	1052	1
623	749	1
623	942	1
623	1052	1
627	690	1
627	1267	1
627	1612	1
627	1649	1
627	1912	1
629	631	1
629	779	1
629	786	1
629	820	1
629	830	1
629	834	1
629	1153	1
631	684	1
631	772	1
631	835	1
631	886	1
631	2102	1
633	813	1
639	722	1
639	741	1
639	970	1
639	989	1
639	1108	1
639	1942	1
644	789	1
652	1029	1
652	1129	1
652	1141	1
652	1249	1
652	1278	1
652	1279	1
652	1512	1
652	1567	1
652	1577	1
652	1613	1
652	1691	1
652	1696	1
652	1713	1
652	1767	1
652	1800	1
652	1848	1
652	1880	1
652	1892	1
652	1909	1
652	1982	1
652	2022	1
652	2078	1
652	2094	1
656	818	1
656	856	1
656	888	1
656	1277	1
656	1386	1
656	1535	1
656	1576	1
656	1777	1
656	1868	1
656	2058	1
657	658	1
657	1063	1
658	1063	1
660	661	1
660	694	1
660	728	1
660	763	1
660	789	1
660	790	1
660	808	1
660	994	1
660	1100	1
660	1629	1
660	1631	1
660	2018	1
660	2037	1
661	763	1
661	1629	1
662	818	1
662	856	1
662	1082	1
662	1719	1
662	1885	1
662	2060	1
667	1464	1
667	1533	1
667	1921	1
671	700	1
671	1182	1
672	973	1
672	2062	1
672	2100	1
672	2141	1
673	917	1
673	975	1
673	1130	1
673	1133	1
673	1171	1
673	1822	1
676	1006	1
676	1085	1
676	1134	1
676	1496	1
676	1648	1
676	1916	1
682	698	1
682	699	1
682	1022	1
682	1050	1
682	1051	1
682	1165	1
682	1276	1
683	696	1
683	916	1
683	917	1
683	1022	1
683	1037	1
683	1041	1
683	1165	1
683	1379	1
683	1977	1
684	791	1
684	830	1
684	1135	1
684	1136	1
684	1350	1
684	1669	1
684	1889	1
686	1034	1
686	1405	1
686	1653	1
686	1678	1
688	691	1
688	950	1
688	1034	1
688	1414	1
688	1484	1
688	1502	1
688	1515	1
688	1571	1
688	1622	1
689	856	1
689	1034	1
689	1093	1
689	1263	1
689	1397	1
689	1414	1
689	1436	1
689	1484	1
689	1502	1
689	1503	1
689	1515	1
689	1571	1
689	1622	1
689	1880	1
690	936	1
690	1492	1
690	1649	1
690	1719	1
690	1935	1
690	1961	1
691	1034	1
691	1622	1
692	781	1
692	917	1
692	1116	1
692	1622	1
692	1793	1
692	1934	1
692	1954	1
692	2127	1
694	728	1
694	789	1
694	790	1
694	994	1
694	1100	1
694	1159	1
694	1631	1
694	2037	1
696	916	1
696	917	1
696	1586	1
696	1816	1
696	1977	1
698	699	1
699	1050	1
700	740	1
700	1182	1
700	1985	1
700	2142	1
705	951	1
706	719	1
706	810	1
706	828	1
707	810	1
707	891	1
707	1711	1
707	1909	1
707	2118	1
711	721	1
711	726	1
711	1649	1
719	770	1
720	800	1
720	801	1
720	802	1
720	805	1
720	806	1
720	807	1
721	936	1
721	1006	1
721	1134	1
721	1352	1
721	1496	1
721	1719	1
721	1803	1
722	741	1
722	970	1
722	989	1
722	1108	1
722	1942	1
724	1006	1
724	1134	1
724	1527	1
724	1681	1
724	1875	1
724	1916	1
728	763	1
728	789	1
728	790	1
728	994	1
728	1159	1
728	1631	1
728	1729	1
729	1310	1
729	1668	1
729	1698	1
729	1743	1
731	1586	1
731	1816	1
731	1977	1
738	755	1
738	1008	1
738	1058	1
738	1288	1
738	1643	1
738	1958	1
738	2057	1
741	970	1
741	1108	1
741	1942	1
743	1225	1
743	1718	1
749	838	1
749	1531	1
750	1175	1
750	1426	1
750	1453	1
750	1981	1
751	959	1
751	1398	1
751	1399	1
751	1438	1
751	1548	1
751	1709	1
752	2073	1
753	767	1
755	1058	1
755	1288	1
755	1643	1
755	1958	1
755	2057	1
763	789	1
763	1041	1
763	1100	1
763	1629	1
763	1631	1
767	768	1
770	810	1
770	1141	1
771	781	1
771	1064	1
771	1336	1
771	1595	1
771	1633	1
771	1841	1
771	2005	1
771	2107	1
772	779	1
772	791	1
772	795	1
772	830	1
775	779	1
775	795	1
776	1500	1
776	1606	1
776	1734	1
776	1775	1
776	2126	1
779	791	1
779	809	1
779	816	1
779	823	1
779	830	1
779	832	1
779	833	1
779	835	1
779	913	1
779	915	1
779	937	1
779	1669	1
779	1857	1
779	2102	1
781	856	1
781	917	1
781	935	1
781	1034	1
781	1087	1
781	1116	1
781	1269	1
781	1275	1
781	1298	1
781	1336	1
781	1348	1
781	1395	1
781	1484	1
781	1491	1
781	1492	1
781	1553	1
781	1580	1
781	1633	1
781	1689	1
781	1738	1
781	1793	1
781	1798	1
781	1809	1
781	1867	1
781	1934	1
781	1954	1
781	2023	1
781	2032	1
781	2127	1
786	792	1
786	813	1
789	790	1
789	808	1
789	994	1
789	1100	1
789	1159	1
789	1631	1
790	808	1
790	933	1
790	994	1
790	1100	1
790	1159	1
790	1631	1
790	2037	1
791	813	1
791	830	1
791	835	1
791	886	1
791	1153	1
791	1194	1
791	1339	1
791	1417	1
791	1429	1
791	1479	1
791	1524	1
791	1544	1
791	1654	1
791	1664	1
791	1721	1
791	1723	1
791	1726	1
791	1759	1
791	1808	1
791	1831	1
791	1835	1
791	1849	1
791	1865	1
791	1897	1
791	1905	1
791	1932	1
791	2071	1
792	1153	1
793	813	1
793	1153	1
794	856	1
795	798	1
795	813	1
795	832	1
795	1171	1
795	1669	1
796	1153	1
798	813	1
798	830	1
798	2050	1
800	801	1
800	805	1
800	806	1
800	807	1
800	1125	1
800	1175	1
800	1251	1
800	1350	1
800	1426	1
800	1453	1
800	1543	1
800	1630	1
800	1981	1
801	805	1
801	806	1
801	807	1
801	1125	1
801	1175	1
801	1426	1
801	1453	1
801	1981	1
802	806	1
802	807	1
802	1125	1
802	1175	1
802	1426	1
802	1451	1
802	1453	1
802	1981	1
804	2003	1
804	2082	1
804	2112	1
804	2113	1
805	1125	1
805	1175	1
805	1426	1
805	1630	1
805	1699	1
806	1125	1
806	1175	1
806	1426	1
806	1453	1
806	1543	1
806	1630	1
806	1699	1
807	1125	1
807	1175	1
807	1426	1
807	1453	1
807	1630	1
808	1100	1
808	1159	1
809	830	1
809	913	1
810	828	1
810	1577	1
810	1909	1
810	2118	1
813	817	1
813	847	1
813	1153	1
816	913	1
816	971	1
816	1907	1
818	838	1
818	856	1
818	888	1
818	950	1
818	982	1
818	983	1
818	1034	1
818	1082	1
818	1136	1
818	1167	1
818	1203	1
818	1386	1
818	1492	1
818	1633	1
818	1885	1
818	2060	1
818	2128	1
820	834	1
823	835	1
829	846	1
829	863	1
829	995	1
829	1005	1
829	1041	1
829	1042	1
829	1043	1
829	1044	1
829	1045	1
829	1096	1
829	1120	1
829	1153	1
829	1162	1
829	1224	1
829	1337	1
829	1370	1
829	1401	1
829	1405	1
829	1407	1
829	1461	1
829	1501	1
829	1511	1
829	1516	1
829	1623	1
829	1784	1
829	1860	1
829	1966	1
829	2062	1
830	832	1
830	913	1
830	937	1
830	2102	1
832	913	1
832	937	1
833	913	1
834	1153	1
835	913	1
835	937	1
835	1153	1
835	1654	1
837	856	1
838	942	1
838	979	1
838	1052	1
838	1531	1
838	2058	1
839	997	1
839	1115	1
839	2085	1
846	1005	1
846	1041	1
846	1044	1
846	1096	1
846	1153	1
846	1224	1
846	1291	1
846	1320	1
846	1324	1
846	1348	1
846	1370	1
846	1401	1
846	1407	1
846	1516	1
846	1549	1
846	1633	1
846	1784	1
846	1860	1
846	2005	1
846	2062	1
856	866	1
856	917	1
856	950	1
